id,ident,type,name,latitude_deg,longitude_deg,municipality
27455,YCGH,small_airport,Clonagh Airport,-20.13330078,140.68299865722700,
27459,YCJU,small_airport,Conjuboy Airport,-18.68330002,144.75,
27467,YCMK,small_airport,Camel Creek Airport,-18.85000038,145.4669952392580,
27486,YCRY,small_airport,Croydon Airport,-18.22500038,142.25799560546900,
27487,YCSV,small_airport,Collinsville Airport,-20.59670067,147.86000061035200,
27488,YCTH,small_airport,Chatsworth Airport,-21.9666996,140.3000030517580,
27500,YCXA,small_airport,Cooloola Village Airpark,-25.97500038,153,
27501,YDAG,small_airport,Dagworth Airport,-17.94169998,143.58799743652300,
27504,YDBR,small_airport,Dunbar Airport,-16.04999924,142.39999389648400,
27506,YDEV,small_airport,Devoncourt Airport,-21.2166996,140.23300170898400,
27508,YDIM,small_airport,Dimbulah Airport,-17.13330078,145.08299255371100,
27511,YDLC,small_airport,Dulacca Airport,-26.63330078,149.7169952392580,
27514,YDLT,small_airport,Delta Downs Airport,-16.99169922,141.31700134277300,
27518,YDNB,small_airport,Doongmabulla Airport,-22.06669998,146.23300170898400,
27520,YDNV,small_airport,Dynevor Downs Airport,-28.10000038,144.35000610351600,
27523,YDOO,small_airport,Donors Hill Airport,-18.7166996,140.5500030517580,
27524,YDOP,small_airport,Donnington Airpark,-19.61170006,146.83999633789100,
27531,YDRH,small_airport,Durham Downs Airport,-27.07500076,141.89999389648400,
27532,YDRI,small_airport,Durrie Airport,-25.68499947,140.22799682617200,
27547,YELR,closed,Elderslie Airport,-15.7,145.1,
27550,YEMG,small_airport,Eromanga Airport,-26.70000076,143.2669983,
27552,YEPL,small_airport,Epsilon Airport,-28.2833004,141.1999969482420,
27556,YESC,small_airport,Escott Airport,-17.72500038,139.41700744628900,
27558,YEUO,small_airport,Eulo Airport,-28.16670036,145.04200744628900,
27569,YFSA,small_airport,Forsayth Airport,-18.58480072,143.56900024414100,
27576,YGAM,small_airport,Gamboola Airport,-16.54999924,143.6670074,
27583,YGDV,small_airport,Galdeville Airport,-20.25,142.4499969482420,
27587,YGGL,small_airport,Glen Garland Airport,-14.86670017,143.2830047607420,
27589,YGGS,small_airport,Gregory Springs Airport,-19.7166996,144.38299560546900,
27590,YGHG,small_airport,Glen Harding Airport - CLOSED,-18.248608,145.125958,
27594,YGLE,small_airport,Glengyle Airport,-24.80830002,139.60000610351600,
27597,YGLO,small_airport,Glenormiston Airport,-22.88829994,138.8249969482420,
27601,YGNA,small_airport,Granada Airport,-20.10000038,140.36700439453100,
27606,YGPR,small_airport,Gunpowder Airport,-19.70000076,139.36700439453100,
27607,YGRU,small_airport,Glen Ruth Airport,-18.08329964,145.39999389648400,
27609,YGUW,small_airport,Gunnawarra Airport,-17.95000076,145.16700744628900,
27611,YGWD,small_airport,Galway Downs Airport,-25.18330002,142.66700744628900,
27617,YHHY,small_airport,Highbury Airport,-16.42440033,143.1459961,
27620,YHLG,small_airport,Hillgrove Airport,-19.64249992,145.7969970703130,
27624,YHOY,small_airport,Hollins Bay Airport,-22.26670074,150.0330047607420,
27625,YHRD,small_airport,Hungerford Airport,-28.98329926,144.4499969482420,
27628,YHTN,small_airport,Herberton Airport,-17.43330002,145.39999389648400,
27629,YHVH,small_airport,Harvest Home Airport,-20.68330002,146.64999389648400,
27634,YIKM,small_airport,Inkerman Airport,-16.27499962,141.44200134277300,
27641,YINV,small_airport,Inverleigh Airport,-18.01670074,140.56700134277300,
27643,YISD,small_airport,Isis Downs Airport,-24.2166996,144.61700439453100,
27646,YJAK,small_airport,Jackson Airport,-27.63829994,142.4080047607420,
27649,YJCW,small_airport,Jacobs Well Airport,-27.76169968,153.3350067138670,
27657,YJNY,small_airport,Jonroy Airport,-16.5,144.39999389648400,
27658,YJRO,small_airport,Jericho Airport,-23.58329964,146.16700744628900,
27662,YJWB,small_airport,Jowalbinna Airport,-15.73330021,144.26699829101600,
27663,YKAJ,small_airport,Kajabbi Airport,-20.0333004,140.0330047607420,
27669,YKBN,small_airport,Kooralbyn Airport,-28.09000015,152.84500122070300,
27679,YKFC,small_airport,Kingfisher Camp Airport,-17.86879921,138.2949981689450,
27681,YKID,small_airport,Kidston Airport,-18.87000084,144.17300415039100,
27684,YKIU,small_airport,Kaiuroo Airport,-23.088925,149.431925,
27685,YKLA,small_airport,Koolatah Airport,-15.88860035,142.4389954,
27687,YKLG,small_airport,Kalinga Airport,-15.19999981,143.85000610351600,
27688,YKLL,small_airport,Kallala Airport,-21.75,138.88299560546900,
27689,YKLN,small_airport,Killarney Airport,-15.39999962,143.5,
27691,YKML,small_airport,Kamileroi Airport,-19.375,140.0570068359380,
27699,YKRV,small_airport,Kendall River Airport,-13.75,142.18299865722700,
27702,YKUY,small_airport,Kurray Airport,-28.21999931,148.5780029296880,
27704,YKYN,small_airport,Kynuna Airport,-21.60000038,141.91700744628900,
27718,YLGL,small_airport,Laglan Airport,-22.5,146.66700744628900,
27725,YLKD,small_airport,Lucky Downs Airport,-18.91670036,145,
27728,YLLD,small_airport,Langlo Downs Airport,-25.5333004,145.76699829101600,
27730,YLLV,small_airport,Lily Vale Airport,-14.48330021,143.66700744628900,
27734,YLOR,small_airport,Lorraine Airport,-18.99329948,139.90699768066400,
27737,YLRA,small_airport,Laura Airport,-15.55000019,144.4499969482420,
27738,YLRS,small_airport,New Laura Airport,-15.18330002,144.36700439453100,
27740,YLSS,small_airport,Lansdowne Airport,-25.04999924,146.26699829101600,
27744,YLVK,small_airport,Laverak (Military) Airport,-19.32169914,146.802002,
27754,YMCK,small_airport,Mckinley Airport,-21.2833004,141.28799438476600,
27755,YMCL,small_airport,Mount Coolon Airport,-21.39170074,147.3249969482420,
27758,YMCS,small_airport,Macrossan Airport,-20.01670074,146.48300170898400,
27774,YMHW,small_airport,Mount Howitt Airport,-26.51169968,142.2830047607420,
27785,YMLK,small_airport,Minnamoolka Airport,-18.18330002,145.16700744628900,
27787,YMMN,small_airport,Millmerran Airport,-27.86330032,151.27499389648400,
27788,YMMT,small_airport,Mount Margaret Airport,-26.93330002,143.31700134277300,
27789,YMNK,small_airport,Monkira Airport,-24.81669998,140.5330047607420,
27793,YMNY,small_airport,Morney Airport,-25.35829926,141.43299865722700,
27796,YMOO,small_airport,Mooraberree Airport,-25.25,140.98300170898400,
27800,YMPE,small_airport,Mount Cooper Airport,-20.51670074,146.76699829101600,
27804,YMRT,small_airport,Mount Garnet Airport,-17.70000076,145.14999389648400,
27808,YMSP,small_airport,Mount Surprise Airport,-18.12630081,144.28500366210900,
27810,YMTB,small_airport,Muttaburra Airport,-22.58329964,144.5330047607420,
27814,YMUA,small_airport,Monduran Airport,-24.875,151.91700744628900,
27819,YMVN,small_airport,Morven Airport,-26.39999962,147.10000610351600,
27829,YMYY,small_airport,Mary Valley Airport,-15.05000019,143.75,
27832,YNAN,small_airport,Nanango Airport,-26.69000053,151.98300170898400,
27833,YNAP,small_airport,Nappa Merrie Airport,-27.55830002,141.13299560546900,
27834,YNCD,small_airport,Noccundra Airport,-27.79999924,142.58299255371100,
27837,YNDS,small_airport,Natal Downs Airport,-21.08329964,146.14999389648400,
27843,YNOF,small_airport,Norfolk Airport,-19.33329964,138.33299255371100,
27844,YNOO,small_airport,Nooyeah Downs Airport,-28.04999924,143.58299255371100,
27861,YOAY,small_airport,Oaky Creek Airport,-23.05999947,148.4949951171880,
27862,YODL,small_airport,Ourdel Airport,-25.35000038,142.63299560546900,
27863,YOIT,small_airport,Orielton Airport,-22.06669998,144.14999389648400,
27864,YOKE,small_airport,Oakvale Airport,-22.26670074,145.98300170898400,
27867,YOMI,small_airport,Omicron Station Airport,-28.76670074,141.1999969482420,
27874,YOTN,small_airport,Ootann Airport,-17.43330002,144.63299560546900,
27884,YPIN,small_airport,Pinnacle Airport,-15.66670036,143.5500030517580,
27902,YPVD,small_airport,Plevna Downs Airport,-26.66670036,142.58299255371100,
27922,YRKS,small_airport,Rocklands Airport,-19.86669922,138.10000610351600,
27923,YRLL,small_airport,Rolleston Airport,-24.46170044,148.6320037841800,
27930,YRSB,small_airport,Roseberth Airport,-25.83329964,139.64999389648400,
27932,YRSV,small_airport,Rosevale Resort Airport,-27.13330078,145.89999389648400,
27934,YRTP,small_airport,Rutland Plains Airport,-15.64330006,141.84300231933600,
27943,YSDL,small_airport,Sudley Airport,-12.75,142.36700439453100,
27952,YSGW,small_airport,South Galway Airport,-25.68330002,142.10800170898400,
27957,YSMR,small_airport,Strathmore Airport,-17.85000038,142.56700134277300,
27959,YSPF,small_airport,Springfield Airport,-24.29999924,144.88299560546900,
27960,YSPI,small_airport,Springsure Airport,-24.12829971,148.0749969482420,
27961,YSPK,small_airport,Spring Creek Airport,-18.63330078,144.56700134277300,
27963,YSPV,small_airport,Springvale Airport,-23.54999924,140.6999969482420,
27965,YSRT,small_airport,Surat Airport,-27.14999962,149.08299255371100,
27966,YSTB,small_airport,Strathburn Airport,-14.48169994,142.81700134277300,
27968,YSTO,small_airport,Stonehenge Airport,-24.35829926,143.3000030517580,
27971,YSVN,small_airport,Strathaven Airport,-14.89999962,142.9669952392580,
27973,YTAA,small_airport,Tara Airport,-27.15670013,150.4770050048830,
27974,YTAM,small_airport,Taroom Airport,-25.80170059,149.89999389648400,
27988,YTHY,small_airport,Thylungra Airport,-26.08329964,143.4669952392580,
27989,YTII,small_airport,Trinidad Airport,-25.60000038,143.91700744628900,
27994,YTKS,small_airport,Toorak Research Station Airport,-21.04170036,141.78700256347700,
27999,YTNS,small_airport,Toliness Airport,-25.32145119,146.06881713867200,
28000,YTOB,small_airport,Toomba Airport,-19.93330002,145.58299255371100,
28004,YTRC,small_airport,Tarcombe Airport,-24.08329964,143.39999389648400,
28005,YTTE,small_airport,Ti Tree Airport,-13.98499966,141.65699768066400,
28008,YTUG,small_airport,Trugananni Airport,-24.4666996,149.26699829101600,
28010,YTWE,small_airport,Trelawney Airport,-22.85000038,146.7169952392580,
28018,YUDL,small_airport,Undilla Airport,-19.625,138.63299560546900,
28019,YUNY,small_airport,Cluny Airport,-24.51670074,139.61700439453100,
28022,YVLG,small_airport,Valley of Lagoons Airport,-18.66670036,145.10000610351600,
28024,YVRS,small_airport,Vanrook Station Airport,-16.9633007,141.9499969482420,
28029,YWAT,small_airport,Wattle Hills Airport,-12.63329983,143.0500030517580,
28038,YWDT,small_airport,Wyandotte Airport,-18.75,144.83299255371100,
28040,YWEC,small_airport,Wellclose Airport,-25.85000038,145.10000610351600,
28044,YWER,small_airport,Wernadinga Airport,-18.13330078,139.9669952392580,
28059,YWML,small_airport,Westmoreland Airport,-17.33329964,138.23300170898400,
28060,YWMP,small_airport,Wrotham Park Airport,-16.6583004,144.0019989013670,
28062,YWNI,small_airport,Wathanin Airport,-13.69999981,141.5500030517580,
28065,YWNS,small_airport,Wandsworth Airport,-25.04999924,143.66700744628900,
28078,YWTV,small_airport,Watson River Airport,-13.2166996,142.23300170898400,
28082,YWWH,small_airport,Wentworth Airport,-22.10000038,147.6999969482420,
28083,YWYA,small_airport,Wyandra Airport,-27.26670074,145.99000549316400,
28085,YYAC,small_airport,Yacamunda Airport,-21.38330078,147.10000610351600,
28090,YYBE,small_airport,Yarrabee Mine Airport,-23.26670074,149.01699829101600,
28097,YYWA,small_airport,Yowah Airport,-27.93330002,144.61700439453100,
28108,TCYT,small_airport,Crystal Brook Airport,-17.45000076,144.4499969482420,
38221,YADM,small_airport,Yandan Mine Airport,-21.27333333,146.99,
38225,YALH,small_airport,Albilbah Airport,-24.70000076,144.2830047607420,
38235,YAUA,small_airport,Augathella Airport,-25.75499916,146.58700561523400,
38258,YBTS,small_airport,Battery Downs Airport,-19.43330002,145.85000610351600,
38259,YBTV,small_airport,Batavia Downs Airport,-12.65919971,142.6750031,
38270,YBYW,small_airport,Bayswater Airport,-25.45000076,145.58299255371100,
38275,YCAM,small_airport,Cannington Station Airport,-21.875,140.89999389648400,
38280,YCDV,small_airport,Caldervale Station Airport,-25.10829926,146.83299255371100,
38283,YCFN,small_airport,Clifton Airport,-27.928301,151.847,
38303,YCSL,small_airport,Consuelo Airport,-24.63330078,148.4669952392580,
38307,YCTS,small_airport,Calton Hills Airport,-20.13330078,139.41700744628900,
38308,YCUD,small_airport,Cuddapan Airport,-25.59000015,141.50799560546900,
38311,YCWN,small_airport,Corowa Downs Airport,-26.4666996,143.35000610351600,
38313,YCYT,small_airport,Crystal Brook Airport,-17.38330078,144.4499969482420,
38341,YEMP,small_airport,Emu Park Airport,-23.25670052,150.81300354003900,
38376,YHAB,small_airport,Hideaway Bay Airport,-20.11669922,148.43299865722700,
38392,YHTL,small_airport,Heathlands Airport,-11.73690033,142.5769959,
38415,YKNC,small_airport,Kencherang Airport,-13.84500027,141.5919952392580,
38450,YLYD,small_airport,Lyndley Airport,-26.83329964,151.23300170898400,
38462,YMDW,small_airport,Maitland Downs Airport,-16.22330093,144.7030029296880,
38466,YMEP,small_airport,Merapah Airport,-13.7166996,142.41700744628900,
38479,YMLL,small_airport,Millungera Airport,-19.85829926,141.56199645996100,
38487,YMNO,small_airport,Maneroo Airport,-23.36669922,143.88299560546900,
38517,YNOC,small_airport,Nockatunga Airport,-27.7166996,142.71200561523400,
38521,YNRL,small_airport,Naryilco Airport,-28.54999924,141.91700744628900,
38526,YNVR,small_airport,Navarra Airport,-24.85000038,143.6999969482420,
38541,YPAC,small_airport,Pacific Haven Airport,-25.23670006,152.54299926757800,
38558,YPWH,small_airport,Pittsworth Airport,-27.7208004,151.63299560546900,
38560,YRAM,small_airport,Raymore Homestead Airport,-26.14999962,143.01699829101600,
38578,YSBO,small_airport,Stanbroke Airport,-21.56669998,139.7169952392580,
38579,YSGD,small_airport,Strathgordon Airport,-14.79500008,142.43299865722700,
38582,YSLN,small_airport,Strathleven Airport,-15.89830017,143.38299560546900,
38586,YSMY,small_airport,Strathmay Airport,-14.88329983,142.802002,
38587,YSOW,small_airport,Southwell Airport,-14.51669979,142.0330047607420,
38590,YSVH,small_airport,Silver Hills Airport,-20.61669922,143.08299255371100,
38602,YTGA,small_airport,Tangalooma Airport,-27.12999916,153.3630066,
38617,YTOK,small_airport,Torres Park Homestead Airport,-25.11669922,147.16700744628900,
38621,YTUY,small_airport,Tully Airport,-17.93330002,145.91700744628900,
38622,YTVA,small_airport,Talavera Airport,-19.2166996,143.66700744628900,
38631,YVVL,small_airport,Violet Vale Airport,-14.73330021,143.58299255371100,
38641,YWHI,small_airport,Whitsunday Island Airport,-20.27611,148.755,
38643,YWIE,small_airport,Wirralie Gold Mine Airport,-21.11669922,147.26699829101600,
38659,YWRA,small_airport,Wooroona Airport,-20.4817009,138.16799926757800,
38661,YWRE,small_airport,Wirralie Airport,-22.27000046,146.0500030517580,
38667,YXTA,small_airport,Tangalooma Resort Airport,-27.20000076,153.38299560546900,
26967,YCUS,small_airport,Cummins Airport,-34.20830154,135.64199829101600,
27047,YMCT,small_airport,Millicent Airport,-37.58359909,140.36599731445300,
27321,YALA,small_airport,Marla Airport,-27.33329964,133.6269989013670,
27326,YAMK,small_airport,Andamooka Airport,-30.438299,137.136993,
27328,YAMT,small_airport,Amata Airport,-26.10829926,131.20700073242200,
27330,YANK,small_airport,Anna Creek Airport,-28.89669991,136.1699981689450,
27341,YARS,small_airport,Ardrossan Airport,-34.44718889,137.8882917,
27367,YBEE,small_airport,Beverley Airport,-30.18670082,139.55799865722700,
27388,YBLC,small_airport,Balcanoona Airport,-30.53499985,139.33700561523400,
27389,YBLG,small_airport,Bollards Lagoon Airport,-28.98329926,140.85000610351600,
27401,YBOC,small_airport,Booleroo Centre Airport,-32.90499878,138.36000061035200,
27441,YCBO,small_airport,Cape Borda Airport,-35.75669861,136.59800720214800,
27463,YCLE,small_airport,Callendale Airport,-37.24330139,140.44500732421900,
27470,YCNG,small_airport,Cooranga Airport,-36.81999969,140.2729949951170,
27473,YCNQ,small_airport,Coonawarra Airport,-37.28329849,140.8000030517580,
27476,YCOF,small_airport,Coffin Bay Airport,-34.63330078,135.51699829101600,
27485,YCRT,small_airport,Carrieton Airport,-32.41669846,138.51699829101600,
27495,YCVG,small_airport,Calvin Grove Airport,-34.69670105,138.5780029296880,
27554,YERN,small_airport,Ernabella Airport,-26.26329994,132.1820068359380,
27555,YERU,small_airport,Erudina Airport,-31.43449974,139.4250030517580,
27559,YEVP,small_airport,Everard Park Airport,-27.01670074,132.7169952392580,
27561,YFFT,small_airport,Farrell Flat Airport,-33.83330154,138.76699829101600,
27565,YFRD,small_airport,Frome Downs Airport,-31.2166996,139.75,
27566,YFRG,small_airport,Fregon Airport,-26.77499962,132.01699829101600,
27584,YGDW,small_airport,Granite Downs Airport,-26.94829941,133.60699462890600,
27631,YIDK,small_airport,Indulkana Airport,-26.9666996,133.3249969482420,
27677,YKEN,small_airport,Kenmore Park Airport,-26.33329964,132.4669952392580,
27706,YLAO,small_airport,Lameroo Airport,-35.36669922,140.5500030517580,
27742,YLUL,small_airport,Mooleulooloo Airport,-31.63330078,140.5330047607420,
27746,YLYK,small_airport,Lyndoch Airport,-34.62170029,138.91400146484400,
27763,YMDV,small_airport,Mount Davies Airport,-26.16670036,129.13299560546900,
27775,YMIB,small_airport,Mintabie Airport,-27.32830048,133.30499267578100,
27778,YMIN,small_airport,Minlaton Airport,-34.75,137.5330047607420,
27791,YMNP,small_airport,Murnpeowie Airport,-29.5916996,139.052002,
27799,YMPA,small_airport,Minnipa Airport,-32.84329987,135.14500427246100,
27811,YMTP,small_airport,Mount Hope Airport,-34.13669968,135.33799743652300,
27828,YMYT,small_airport,Merty Merty Airport,-28.58329964,140.31700134277300,
27860,YNYP,small_airport,Nypari Airport,-26.20000076,130.23300170898400,
27869,YOOD,small_airport,Oodnadatta Airport,-27.56170082,135.44700622558600,
27872,YORR,small_airport,Orroroo Airport,-32.77330017,138.6649932861330,
27879,YPDI,small_airport,Pandie Pandie Airport,-26.11669922,139.39999389648400,
27892,YPMB,small_airport,Plumbago Airport,-32.05329895,139.8719940185550,
27895,YPNN,small_airport,Pinnaroo Airport,-35.25329971,140.9429931640630,
27908,YQRN,small_airport,Quorn Airport,-32.31999969,138.1020050048830,
27917,YRDA,small_airport,Yardea Airport,-32.40999985,135.48500061035200,
27938,YRXB,small_airport,Roxby Downs Station Airport,-30.7166996,136.73699951171900,
27948,YSFL,small_airport,Stonefield Gliding,-34.341667,139.30833,
27958,YSNT,small_airport,Snowtown Airport,-33.79999924,138.36700439453100,
27969,YSTR,small_airport,Strathearn Airport,-31.76670074,140.33299255371100,
27975,YTBB,small_airport,Tumby Bay Airport,-34.36169815,136.09500122070300,
28014,YTYN,small_airport,Tieyon Airport,-26.2166996,133.91700744628900,
28043,YWEO,small_airport,Wertaloona Airport,-30.64999962,139.35000610351600,
28069,YWPA,small_airport,Wirrealpa Airport,-31.13330078,138.9669952392580,
28096,YYUN,small_airport,Yunta Airport,-32.58330154,139.5500030517580,
28101,DALH,small_airport,Dalhousie Airport,-26.42900085,135.50599670410200,
29711,YBLM,small_airport,Blinman Airport,-31.11860085,138.7259979248050,
29808,YCWI,small_airport,Cowarie Airport,-27.71170044,138.3280029296880,
30311,YQUA,small_airport,Quarry2 Airport,-30.29220009,134.52699279785200,
38222,YADS,small_airport,Alton Downs Airport,-26.5333004,139.2669983,
38223,YAKG,small_airport,Arckaringa Airport,-27.94669914,134.7449951171880,
38230,YANJ,small_airport,Angatja Airport,-26.10000038,130.39999389648400,
38240,YBBO,small_airport,Bon Bon Airport,-30.40670013,135.47999572753900,
38243,YBDS,small_airport,Birthday Siding Airport,-30.2833004,134.51699829101600,
38253,YBMR,small_airport,Barmera Airport,-34.25669861,140.45799255371100,
38257,YBTN,small_airport,Barton Siding Airport,-30.52499962,132.66000366210900,
38263,YBUL,small_airport,Bulgunnia Airport,-30.18670082,134.9029998779300,
38279,YCDB,small_airport,Coondambo Airport,-31.06669998,135.88299560546900,
38285,YCHR,small_airport,Childra Airport,-31.70000076,134.83299255371100,
38286,YCKA,small_airport,Curdimurka Airport,-29.47669983,137.08799743652300,
38290,YCMM,small_airport,Cummins Town Airport,-34.25830078,135.70799255371100,
38299,YCPH,small_airport,Copper Hills Airport,-27.97830009,134.31700134277300,
38300,YCPP,small_airport,Copper Triangle Airport,-33.9817009,137.66200256347700,
38310,YCWH,small_airport,Commonwealth Hill Airport,-29.96170044,134.14300537109400,
38317,YDGI,small_airport,Dullingari Airport,-28.13330078,140.8820037841800,
38323,YDLH,small_airport,Dalhousie Airport,-26.43499947,135.51699829101600,
38330,YDRL,small_airport,De Rose Hill Airport,-26.43330002,133.25799560546900,
38340,YEMJ,small_airport,Emu Junction Airport,-28.63330078,132.18299865722700,
38350,YEYD,small_airport,Evelyn Downs Airport,-28.20470047,134.48800659179700,
38354,YFLS,small_airport,Flinders Island Airport,-33.730989,134.501,
38356,YFTN,small_airport,Mount Fitton Talc Airport,-29.90920067,139.4739990234380,
38365,YGLD,small_airport,Glendambo Airport,-30.9666996,135.77499389648400,
38385,YHGS,small_airport,Hughes Siding Airport,-30.7166996,129.51499938964800,
38387,YHMT,small_airport,Hamilton Airport,-26.71999931,135.072998,
38391,YHTA,small_airport,Hiltaba Airport,-32.14250183,135.0989990234380,
38395,YIGR,small_airport,Ingomar Airport,-29.63330078,134.79299926757800,
38408,YKDL,small_airport,Kondoolka Airport,-32.02389908,134.86099243164100,
38409,YKGA,small_airport,Kingoonya Airport,-30.90169907,135.30499267578100,
38413,YKKH,small_airport,Kokatha Airport,-31.29170036,135.24200439453100,
38414,YKLR,small_airport,Kalamurina Airport,-27.7166996,138.26199340820300,
38418,YKOL,small_airport,Kolendo Airport,-32.41579819,136.29800415039100,
38419,YKTH,small_airport,Keith Airport,-36.10829926,140.24200439453100,
38421,YKWG,small_airport,Kangaroo Well Airport,-31.78499985,135.63800048828100,
38423,YLAM,small_airport,Lambina Airport,-26.91329956,134.05799865722700,
38435,YLLA,small_airport,Mobella Airport,-29.79829979,133.34500122070300,
38444,YLSY,small_airport,Mount Lindsay Airport,-27.0182991,129.88499450683600,
38445,YLUI,small_airport,Lucindale Airport,-36.97169876,140.3520050048830,
38447,YLVD,small_airport,Lake Everard Airport,-31.73329926,135.02699279785200,
38451,YMAC,small_airport,Macumba Airport,-27.26169968,135.63800048828100,
38453,YMAI,small_airport,Manguri Airport,-28.97999954,134.3719940185550,
38454,YMAK,small_airport,Mabel Creek Station Airport,-28.94169998,134.33299255371100,
38464,YMEB,small_airport,Mount Eba Airport,-30.17609978,135.67100524902300,
38469,YMGG,small_airport,Mulgathing Airport,-30.22920036,133.98599243164100,
38474,YMIV,small_airport,Mount Ive Airport,-32.44419861,136.06900024414100,
38481,YMLR,small_airport,Muloorina Airport,-29.24670029,137.91000366210900,
38485,YMNB,small_airport,Mount Barry Airport,-28.23329926,135,
38491,YMOE,small_airport,Moonaree Airport,-31.96610069,135.875,
38493,YMRA,small_airport,Maralinga Airport,-30.16329956,131.625,
38497,YMTC,small_airport,Mount Clarence Airport,-28.83329964,134.35800170898400,
38498,YMTW,small_airport,Martins Well Airport,-31.47360039,139.11099243164100,
38504,YMWO,small_airport,Mahanewo Airport,-31.71829987,136.43299865722700,
38510,YNDR,small_airport,Nundroo Airport,-31.78000069,132.22300720214800,
38514,YNIG,small_airport,Nonning Airport,-32.52190018,136.49400329589800,
38519,YNPA,small_airport,Nilpinna Airport,-28.48329926,135.89999389648400,
38520,YNPU,small_airport,Nepabunna Airport,-30.60330009,138.947998,
38527,YNWL,small_airport,North Well Airport,-30.84609985,135.3090057373050,
38531,YODA,small_airport,Ooldea Airport,-30.45669937,131.822998,
38532,YOKV,small_airport,Oak Valley Airport,-29.51670074,130.86700439453100,
38544,YPDY,small_airport,Padthaway Station Airport,-36.61669922,140.48300170898400,
38547,YPKE,small_airport,Peake Airport,-28.25,135.89999389648400,
38548,YPKI,small_airport,Parakylia Airport,-30.39999962,136.39199829101600,
38554,YPTB,small_airport,Peterborough Airport,-33.00500107,138.85800170898400,
38559,YQON,small_airport,Quondong Airport,-33.16329956,140.45199584960900,
38567,YROK,small_airport,Rocky River Airport,-35.93000031,136.72000122070300,
38577,YSAR,small_airport,Mount Sarah Airport,-27.04310036,135.24200439453100,
38597,YTCY,small_airport,Tarcoonyinna Airport,-26.75,133.35000610351600,
38599,YTDM,small_airport,Todmorden Airport,-27.12420082,134.77000427246100,
38600,YTEC,small_airport,Tenneco Station Three Airport,-30.33670044,139.6649932861330,
38601,YTEN,small_airport,Tenneco Station Five Airport,-31.97500038,139.20700073242200,
38613,YTNE,small_airport,Tenneco Station One Airport,-28.73329926,140.0500030517580,
38614,YTNN,small_airport,Tenneco Station Four Airport,-31.18330002,139.38299560546900,
38615,YTOA,small_airport,Toolachie Airport,-28.4083004,140.80999755859400,
38618,YTOS,small_airport,Tenneco Station Two Airport,-29.54999924,139.9499969482420,
38624,YUMU,small_airport,Umuwa Airport,-26.48670006,132.0399932861330,
38628,YVIV,small_airport,Mount Vivian Airport,-30.58329964,135.7169952392580,
38642,YWIB,small_airport,Mount Willoughby Airport,-27.98329926,134.14999389648400,
38646,YWLB,small_airport,Welbourn Hill Airport,-27.35810089,134.09300231933600,
38648,YWLN,small_airport,Wooltana Airport,-30.42169952,139.43600463867200,
38653,YWNA,small_airport,Wilgena Airport,-30.76670074,134.72999572753900,
38665,YWSI,small_airport,Wirrida Siding Airport,-29.56669998,134.51699829101600,
38666,YWYB,small_airport,Wynbring Airport,-30.56170082,133.5330047607420,
38677,YYOO,small_airport,Yalymboo Airport,-31.80330086,136.86000061035200,
27365,YBDP,small_airport,Bridport Airport,-41.01670074,147.41700744628900,
27368,YBEL,small_airport,Bothwell Airport,-42.36669922,147.0330047607420,
27373,YBFR,small_airport,Balfour Airport,-41.25903326,144.8860645,
27430,YBYI,small_airport,Bruny Island Airport,-43.23419952,147.3800048828130,
27440,YCBN,small_airport,Cape Barren Island Airport,-40.39170074,148.01699829101600,
27460,YCKD,small_airport,Clarke Island Airport,-40.51670074,148.13299560546900,
27567,YFRI,small_airport,Friendly Beaches Airport,-42,148.25900268554700,
27608,YGTO,small_airport,Georgetown (Tas) Airport,-41.08000183,146.83999633789100,
27648,YJCO,small_airport,Jericho Airport,-42.36669922,147.31700134277300,
27671,YKCK,small_airport,Killiecrankie Airport,-39.84880066,147.85800170898400,
27713,YLDB,small_airport,Lady Barron (Flinders Is) Airport,-40.20000076,148.25,
27722,YLHL,small_airport,Long Hill Airport,-41.33330154,146.5,
27907,YQNS,small_airport,Queenstown Airport,-42.075001,145.531998,
27949,YSFY,small_airport,Sandfly Airport,-42.99169922,147.20799255371100,
28007,YTUA,small_airport,Triabunna Airport,-42.51369858,147.8979949951170,
28009,YTUN,small_airport,Tunbridge Airport,-42.09999847,147.36700439453100,
28100,YZHN,small_airport,Zeehan Airport,-41.88330078,145.35000610351600,
38262,YBUI,small_airport,Burnie Airport,-41.04919815,145.8800048828130,
38272,YCAE,small_airport,Campbell Town Airport,-41.96722412,147.53054809570300,
38375,YGVE,small_airport,Glendevie Airport,-43.22999954,147.01199340820300,
38393,YHTR,small_airport,Hunter Island Airport,-40.51670074,144.73300170898400,
38422,YLAG,small_airport,Lagoon Bay Airport,-42.88499832,147.9530029296880,
38431,YLGD,small_airport,Longdown Airport,-41.69530106,147.14300537109400,
38441,YLPR,closed,Lake Pedder Airport,-43.04999924,146.3329926,
38591,YSWA,small_airport,Swansea Airport,-42.10169983,148.0679931640630,
38627,YVAF,small_airport,Valley Field Airport,-41.81000137,147.29200744628900,
42750,AU-0023,small_airport,Woodbury Airfield,-42.16777802,147.44583129882800,
42790,AU-0027,small_airport,Boobyalla Airfield,-40.89916611,147.86471557617200,
26911,YBIR,small_airport,Birchip Airport,-35.99969864,142.91700744628900,
